Time_s,Inference_Only
122.946,1.6813065690794384
122.95,3.598660316863347
122.954,0.11218908697171504
122.959,-0.446614613143673
122.964,-0.8080412640339505
122.968,0.541040201945548
122.972,0.9159916613161871
122.976,0.9597620133083145
122.98,1.115718401020131
122.984,0.7927311126039065
122.988,-0.02250328163739379
122.993,0.3426246661886463
122.997,0.8046571749840759
123.002,2.6202816404928293
123.005,3.141306633920823
123.01,2.0110635174890894
123.014,2.1659921135188314
123.017,2.833916751783457
123.021,0.05776457363819798
123.027,2.9704587604043073
123.029,2.491518376887379
123.033,2.7257319483137947
123.038,2.425423383572705
123.042,2.5158591427492825
123.045,2.396752441378767
123.048,1.435308080996223
123.053,1.097038482699488
123.058,0.47208856584914116
123.061,2.43545343161458
123.065,2.938477039582709
123.069,2.580190501722359
123.073,2.9268398785565077
123.078,3.830234468020489
123.081,-0.03297388967707171
123.086,2.721627555504461
123.09,2.1499117793160893
123.1,2.135705410840282
123.102,2.3547225299561982
123.106,2.576584289838213
123.11,1.9697605220049939
123.115,1.4411992969030587
123.119,0.8892983700492962
123.124,2.016556283916528
123.127,1.7851702995353844
123.132,2.0095163828825893
123.136,2.0973324564050277
123.139,2.617150123429605
123.144,3.1483138672914945
123.148,0.408307086078195
123.152,3.2683346878076973
123.156,2.3292598192491702
123.16,2.7644223093962608
123.164,2.9003958954774283
123.168,2.4585403119833478
123.173,2.2242913651859735
123.176,1.3824901250191601
123.18,1.1361994583920811
123.184,1.9272099488406864
123.188,2.247846119769224
123.193,2.201464275734208
123.197,2.332700085568117
123.201,2.2407609192826063
123.205,1.3845909434777433
123.208,2.020702035842466
123.214,2.2404454684865964
123.216,2.7903713056358077
123.222,2.905426644676312
123.226,2.5828450688494486
123.23,2.704742510474622
123.233,1.830346190161694
123.238,1.2817555691213123
123.241,0.46229931897795407
123.246,2.234665331965811
123.249,3.083886905283003
123.253,2.7231755597452043
123.259,2.3833641430883428
123.261,2.543961254693085
123.265,1.9009894886516587
123.269,0.9562212658470601
123.273,2.751988546471166
123.277,2.5809733992549133
123.281,2.895908685610891
123.286,2.5566713888408494
123.288,2.548465070657045
123.293,1.9108018614547473
123.296,1.123162807770334
123.301,1.0710186051841788
123.304,1.2563891969591996
123.309,2.5731007604341967
123.313,3.1703183830380652
123.316,2.382631458284292
123.321,2.3984403526250624
123.324,2.6325152075458114
123.329,-0.22834941608052084
123.333,3.4617556665552636
123.338,2.62712294025523
123.34,3.0281263982328133
123.349,2.26415014285391
123.354,1.9953832017477637
123.357,1.2272460553393074
123.362,0.9453568324382289
123.366,0.9330111329328119
123.369,2.7555490703678527
123.374,2.977819384979569
123.377,2.3218555600270148
123.381,2.7769216530171272
123.386,3.4054455104544283
123.391,-0.26887686476896633
123.395,3.126876152830497
123.399,2.510673485353327
123.404,2.809355540672824
123.41,2.6205785075326133
123.412,2.385563322571827
123.416,2.2740857550682234
123.421,1.432182035021393
123.424,1.2628678156336433
123.429,0.64596279819808
123.433,2.4266693774845804
123.437,2.654384644576536
123.441,2.444046173020596
123.445,2.295695901370914
123.45,2.7765480615487252
123.453,0.04985265952368323
123.458,2.9612856969509798
123.462,2.2969806190145277
123.466,2.9617823327926978
123.47,2.8362048631331715
123.474,2.4538420388737308
123.478,2.2875339399854386
123.482,1.417193591840248
123.491,0.9694954323419713
123.495,1.7972991682652912
123.499,2.346654002180139
123.502,2.3667040293255948
123.508,2.2101058249581937
123.511,2.2989014174986995
123.514,3.102655873002231
123.518,0.4191249730805078
123.523,3.273580717589912
123.528,2.3869281603369847
123.53,2.561260988837121
123.534,2.5633102600845046
123.54,2.231999793016402
123.544,2.157046639590582
123.547,1.5305429683231528
123.554,0.45881974072659304
123.556,1.6710136992031668
123.561,2.5861601303718675
123.565,2.507243662897216
123.569,2.4637452626147742
123.572,2.4718622998082056
123.576,2.0199971304551907
123.581,1.4867777382674534
123.586,2.3428509983769796
123.588,1.9876049567070204
123.593,2.56924879377485
123.597,2.5542934276544376
123.6,2.1956343768388713
123.605,2.243028341733855
123.608,1.3969283543022968
123.613,0.08506068684204493
123.616,1.246006127514244
123.621,2.4098446508181506
123.624,2.4268996601727637
123.63,2.407992626449264
123.633,2.4068021125129917
123.636,1.2769763055762842
123.641,2.9787605257519827
123.645,1.1189252771622495
123.65,2.0802623896909127
123.653,2.552455651045506
123.657,2.783867032660682
123.661,2.6950400852223577
123.665,2.2164010483978283
123.67,1.6570750631006987
123.673,0.7521579557318621
123.676,1.2099146569986567
123.681,2.451739488131652
123.685,3.0307750324341205
123.69,2.330091333937462
123.694,2.66471563115874
123.699,2.5215706455705287
123.702,1.2140855628041543
123.707,2.519425299498862
123.712,2.1446209089277604
123.714,2.4246641954648473
123.718,2.782683735673472
123.724,2.626222838450617
123.727,2.1640042140120292
123.73,1.5307202488395788
123.734,0.1328013416703655
123.739,0.059977339609458724
123.743,2.5970862084516595
123.748,2.7836180457666173
123.752,2.9248700304716775
123.756,2.7477211514803583
123.759,4.263980558665372
123.764,0.025022561033431145
123.767,2.761589444551003
123.771,2.277535968867501
123.776,2.595785633368294
123.78,2.5113535991692775
123.784,2.930872697648759
123.789,2.539284793661196
123.792,1.974715216415985
123.797,0.5686133720945561
123.802,0.19506924627809585
123.805,2.4347938533014863
123.809,2.607857720826014
123.814,2.912167226795802
123.817,2.754240850965399
123.822,3.928048689594981
123.825,0.053649511345406076
123.83,3.002288104071746
123.834,2.2181109150842016
123.837,2.5500497998297424
123.843,2.6378466668442972
123.845,2.7921485370416095
123.851,2.5270510455109103
123.855,1.8448359768177292
123.858,1.0524097417791483
123.864,0.25580570758120125
123.866,2.3141207363834013
123.872,2.7597734697139242
123.876,2.585999745233778
123.879,2.8460869025815576
123.882,3.882283478046915
123.887,0.1935687815671958
123.891,2.6750474514402596
123.897,1.5765657081311852
123.9,0.7766241226978257
123.904,0.9905947490404432
123.909,0.8622652243323152
123.913,0.9016950909914003
123.916,0.3351230456278955
123.921,-0.41116547525364666
123.924,-0.716588486452868
123.929,0.29424569490942876
123.932,0.6241741428151228
123.937,0.998637737551638
123.94,0.6075991011952855
123.945,0.10185365009057801
123.948,-0.815765193766345
123.953,-1.22781210113823
123.957,-0.6006359708636153
123.963,0.3808226049788148
123.967,0.8572780912076263
123.97,1.1296140594801085
123.974,0.8239762753271545
123.979,3.191422658204337
123.982,-0.7463505334540641
123.986,1.6724699030665757
123.991,0.45561000212193203
123.994,0.852132971172725
124.0,2.0214014042956623
124.003,1.7978550399795172
124.006,1.8920749942386488
124.009,1.5378286379171913
124.014,0.7947444447927481
124.017,1.125702991247742
124.023,1.9721481975021087
124.028,2.4567108916981746
124.03,2.522715269488005
124.035,1.9003289210224503
124.038,0.9463019463017122
124.043,0.2916954812805832
124.048,0.8956484084092038
124.052,1.8211980627815585
124.055,4.630604962095269
124.06,2.5909729589389374
124.063,4.083462212666442
124.071,1.4199998870356745
124.076,1.190569713074141
124.08,0.8589534626805593
124.084,1.4934871643172158
124.088,1.7883730224680403
124.097,1.9886479295230441
124.1,1.7415599203144172
124.104,1.3542834686300953
124.11,1.5215482967284228
124.114,1.735977656716595
124.117,1.6236592499145592
124.121,3.29361920303493
124.126,3.6092291477039438
124.13,3.7647572532291123
124.135,2.300273399896281
124.138,1.7069351095148457
124.141,1.3931549289830851
124.147,1.3430988323240438
124.151,1.5326991820523954
124.155,2.1202136594957905
124.159,2.395396285256363
124.162,2.1832984308138776
124.167,1.297799535088259
124.171,0.650470097899317
124.174,0.4700017406054222
124.179,1.7460740286606091
124.183,1.9401005596876741
124.187,2.52257452742608
124.19,2.384990991541826
124.195,3.8539968130339375
124.2,1.2627918118700778
124.204,3.1471482592783167
124.209,1.9798370310094917
124.213,1.3944793970457239
124.217,1.802441421176602
124.225,1.7020149686275818
124.23,1.9591554155867068
124.234,1.9965403338757262
124.238,1.4366626119663986
124.243,1.7407321908240352
124.246,1.4315496009831197
124.25,1.373189204642232
124.258,2.199492371468942
124.262,2.6916082877248892
124.267,1.8632518008719918
124.273,3.5959152487937556
124.275,2.4768291960268267
124.279,1.776242477264467
124.283,1.64007315864034
124.287,1.3028567817709087
124.291,1.8959348071456508
124.296,1.9915411591696444
124.3,2.06809387129624
124.303,2.4453351252107915
124.307,1.748932426933588
124.312,1.3021009258810077
124.317,1.026819351059511
124.32,2.1675713821376803
124.323,3.5755711622485786
124.327,0.9727051203540733
124.332,3.741224675126978
124.336,2.584788848042975
124.34,1.5754635868065314
124.344,1.2809705715700828
124.348,1.7204547284356222
124.351,1.8912341364136807
124.356,2.1052117847828646
124.359,1.9833489949553158
124.364,2.1749363100853656
124.368,1.5004416776550116
124.371,1.6067007283360955
124.376,0.9208355456245503
124.379,1.7172732365841759
124.384,3.83724813406826
124.388,0.8080257404709412
124.392,3.660756243740415
124.397,2.601611900247458
124.402,2.1870083300832794
124.404,1.4487729176050204
124.408,1.7566166060383077
124.413,1.650318596815679
124.416,2.00971833379183
124.421,2.2583286942097276
124.424,1.4401008331249732
124.429,2.2563323629382896
124.432,1.887002085663931
124.436,0.8434111463606735
124.441,1.498822741547718
124.444,2.9392039324405013
124.448,1.091296769704872
124.453,3.824623127829275
124.455,2.7495992368384297
124.461,1.6331623395097017
124.463,1.4719608494931284
124.467,1.5928299318972474
124.473,1.776981376973498
124.477,2.0353958491886983
124.48,2.1568388468825006
124.485,1.293215377245549
124.488,2.082041052159931
124.492,1.88173715223762
124.496,1.6599840065294247
124.501,2.04435140987085
124.506,2.714138315299215
124.509,1.3703087094774777
124.514,4.148686924968145
124.518,2.674073600040331
124.522,2.0189434636177417
124.526,1.5516506165654107
124.53,1.4415108700882762
124.534,1.877789663810392
124.539,1.9282051222018652
124.542,2.283215330680474
124.547,1.0110356042904192
124.55,2.023972553117681
124.555,1.9682731942956595
124.559,0.8319176947180429
124.562,1.407808992136136
124.567,1.9657076111711476
124.571,1.7190553109938231
124.574,3.5755456140244437
124.58,2.607843619952063
124.584,2.5638626956718054
124.588,1.5879446555927945
124.592,1.5267987150821778
124.595,1.6562092109193918
124.6,2.0768644970837005
124.603,1.9500338981549423
124.608,1.084151948904485
124.613,2.1815681357433836
124.616,1.9923786524312295
124.619,1.0031814597020672
124.624,1.1255898341263109
124.629,2.380115015283942
124.633,0.7396878805693472
124.636,3.8126800927386575
124.64,2.8023040473989513
124.645,2.250346740813309
124.649,1.5528202165584197
124.653,1.4155658847280348
124.657,1.5264539518547826
124.661,1.727825664350842
124.666,2.0438144232602387
124.669,1.1073066518012702
124.674,2.4240543405753785
124.678,1.69746537366579
124.682,1.4168547465909143
124.686,1.4685812199918367
124.689,2.7793143365237363
124.694,0.6592016582137776
124.698,3.6196844027866635
124.702,2.0603112603301925
124.705,2.37725574959385
124.71,0.9284345079772578
124.714,1.0395372722643943
124.718,1.6519132175656681
124.722,1.730556505599854
124.726,2.0523025053882398
124.731,0.7990548114675451
124.734,1.6822041533029188
124.74,1.2967229889922551
124.744,1.2641107464595063
124.749,1.343191922461294
124.752,1.745445436367699
124.756,1.9665500074718412
124.759,2.741763579573598
124.765,2.97040794231927
124.77,2.160885824365227
124.772,1.4102034109527652
124.778,1.761088020429975
124.782,2.190367802644606
124.785,2.321644403244584
124.79,1.7162168940899654
124.793,1.1902957418551599
124.798,1.8206614196269246
124.801,1.2647854377625363
124.806,2.095525882908924
124.81,2.9391216282230372
124.813,4.423464720090178
124.817,0.9814983756736813
124.822,3.9334718479971107
124.825,1.9456447409781594
124.829,1.2697082144183858
124.835,1.5716433752275991
124.839,2.217279617295744
124.843,2.608308951510998
124.846,2.2614196002274287
124.851,1.9264122561240935
124.854,0.9621440150213054
124.859,0.23764508682057706
124.865,1.5105841110338547
124.867,2.1988143516308645
124.87,2.9817340596785917
124.875,5.414415753108668
124.878,1.5740597812007024
124.884,3.7306283664429594
124.887,1.0644005528639386
124.891,1.516586692171229
124.895,1.5264499377189855
124.903,0.6124730811149806
124.907,1.015191073384023
124.911,0.5275508410178276
124.916,0.2877395954078712
124.921,-1.2818509308925514
124.925,-0.2316870481099116
124.932,0.2399173101801555
124.934,0.6369592739365988
124.938,0.6666864988904426
124.942,0.8645138087027227
124.946,0.9078147481666976
124.949,1.996789109467561
124.953,-1.1422818749252546
124.958,3.5423971925076776
124.962,1.0584470065690676
124.966,0.8718314696110743
124.971,1.2295885305112177
124.975,0.4374295554492029
124.98,-0.5581209558941986
124.982,-0.8144138467486131
124.986,-0.19571424967946527
124.99,0.8067278229408941
124.994,1.0340074890897362
124.998,1.6758693362196695
125.003,1.8107200200240645
125.006,0.20574882824112795
125.011,0.24678403882606137
125.015,1.3374098028560808
125.02,2.5447310000437584
125.024,2.8905338852674998
125.027,3.363894827763305
125.032,3.7515521910859095
125.036,1.8180027881598324
125.04,1.0551052601210724
125.045,1.419453531500162
125.048,1.8546232400248859
125.052,2.374219957680286
125.056,2.588663031770825
125.06,2.074837159577554
125.064,1.3710216680017115
125.069,0.3188474792597651
125.073,0.5613731991025115
125.078,1.2482383181601144
125.082,2.1583066056682996
125.087,2.6665683278017225
125.09,2.321412885973945
125.094,1.6946658777626995
125.098,3.3386349186548667
125.102,0.4939237355017232
125.107,3.7736172867182733
125.111,2.5189852214652575
125.117,2.4901203196082733
125.119,2.155855115128536
125.121,1.755639562207703
125.127,0.971728403934601
125.13,1.307420982765624
125.133,1.7607366746943374
125.138,2.1848867454933756
125.143,1.2616644240391954
125.147,2.484447450989377
125.151,2.2469972712763546
125.154,0.4997099949005772
125.159,0.8646903757598432
125.162,2.590277780906227
125.166,0.7771481244052101
125.171,3.9784995115767843
125.175,2.804196301274376
125.179,2.508250959806571
125.182,0.8282323134321787
125.185,1.1038441646787955
125.19,1.1595422546043554
125.193,1.7424467160260178
125.198,1.7928354810812026
125.201,1.2926181255072664
125.206,2.553480740849651
125.209,1.579268246386631
125.214,0.7633533715743939
125.218,1.284532688317606
125.221,1.941950312458851
125.225,1.5328294090993602
125.23,3.7660418692258295
125.235,2.488474868647941
125.24,2.109041132457766
125.242,1.1237849428415583
125.247,1.266643162585602
125.25,1.4310123876160716
125.255,1.795368256196482
125.258,1.6418140186622154
125.262,1.6867287814937026
125.267,2.194185324630627
125.27,1.6584314623217038
125.274,1.3625470599947578
125.278,1.559862430497776
125.283,2.492101877089985
125.286,2.7072698949668155
125.291,2.5094572970265214
125.295,3.677393904176498
125.301,2.321824679319632
125.303,1.5920029326944247
125.307,1.8607932990946807
125.311,2.356847306643747
125.314,2.337738749799211
125.319,2.142553488286798
125.324,1.3129414396253556
125.327,2.331088486649442
125.332,2.01962701410135
125.339,1.8246278481709277
125.344,3.369052275100728
125.349,1.070291840632183
125.352,4.200050900543295
125.357,2.7842652282515794
125.361,2.750564832903698
125.365,2.071603133774712
125.369,1.1370151631095808
125.373,1.5008310434129521
125.376,1.7990724957177773
125.381,2.002895474251143
125.384,1.0474684312898352
125.389,2.1026397251508193
125.393,2.869267202565258
125.397,1.6333304754649554
125.401,0.9415556945731298
125.404,1.3288006936585548
125.409,1.8562203551851466
125.414,2.6624498541076296
125.418,3.367018505212453
125.424,2.8102534793804668
125.426,1.5257460791293118
125.43,1.2327507334617405
125.434,1.4541091310873728
125.438,1.7205386908349505
125.443,2.059883050686692
125.448,1.175590734697416
125.451,2.3845426107929635
125.454,2.7584780794918955
125.46,1.3450323404619766
125.463,1.0810991415419489
125.468,1.2609892830949203
125.472,1.770117689179258
125.477,3.274318921619333
125.48,2.8610001782649084
125.486,2.635289828884983
125.488,1.0672365478130246
125.492,1.2232316505277145
125.496,1.7514454890039408
125.5,2.0299551342353226
125.505,2.1544263411338145
125.508,2.134672902089951
125.512,1.7934330803850225
125.517,0.908247017415535
125.522,1.347924113111393
125.525,0.9535390596637496
125.528,1.176431406352504
125.532,2.10306760044764
125.537,2.007961843488143
125.542,1.3596835323709313
125.547,3.735125651913397
125.552,1.784842442699886
125.554,1.4522284323827703
125.558,2.3034586675013307
125.563,1.7933308372404948
125.566,1.8641637098525647
125.571,1.690739914650898
125.575,0.5277344883421398
125.579,1.4269197654849197
125.583,2.2029188455308715
125.589,2.3689571308996404
125.592,1.5168301225868035
125.596,1.0688617450477027
125.599,0.9269732202911998
125.604,-0.3398100515806419
125.608,1.2653164469689973
125.614,1.9650782243608278
125.616,2.770752799064274
125.619,3.924499322336437
125.623,1.6643753767031018
125.628,3.9043467073898896
125.632,0.869328855541406
125.639,0.8949594766504871
125.643,1.6078451179172824
125.647,2.074154498149304
125.651,2.405318994425162
125.656,2.1504739196369513
125.659,1.8350373178028065
125.664,0.9995311752040035
125.668,0.9075190790471135
125.671,1.5124938638748038
125.676,1.9176314363122233
125.681,1.6853866413693703
125.685,1.8103079961536546
125.689,2.3233495233938926
125.693,3.116388336795417
125.697,0.4171952002991972
125.701,3.568358433075418
125.705,2.222631560497218
125.71,2.2988028043713333
125.714,1.8910785814631055
125.717,2.1494765201302597
125.722,2.0203988753018907
125.73,1.728755652856985
125.734,1.0604116036452353
125.738,1.62627158928826
125.741,1.7613919563539793
125.745,1.4185029670665914
125.75,1.2692276681246977
125.754,1.777325846988119
125.757,2.0837444575111124
125.761,3.9603793326653918
125.765,1.4777224086774003
125.771,3.918739763714475
125.775,2.0916382991467737
125.778,1.7391203448094288
125.783,1.8432008311016115
125.786,2.1728085856246655
125.79,1.446761496211483
125.796,1.0933357154161962
125.8,1.4869753783704214
125.803,1.5095569185090163
125.808,1.2153354610737894
125.812,1.8930286977637616
125.815,2.619850599548823
125.82,1.4266250737984283
125.825,3.0251333174094635
125.829,2.5445105834887647
125.832,2.2655027265873207
125.838,2.0856095929367457
125.842,1.7915066108723563
125.845,2.072948772311655
125.848,1.9094987213136556
125.853,1.2454126584287772
125.857,0.9470181121215022
125.861,1.5061157635688778
125.865,2.3226371395277274
125.87,1.2709690714379995
125.875,1.3151537522706795
125.879,2.0912631769455245
125.883,1.686721840245963
125.887,3.4077490246285542
125.89,2.178400059663703
125.894,3.8184880475149106
125.898,2.4525386002883582
125.903,1.9942442787505006
125.907,1.9419162899094844
125.912,1.9182086439670898
125.915,1.0156625015267045
125.921,1.1842385535120679
125.924,1.5736636856650064
125.928,2.1367470467825114
125.933,2.1771295961571986
125.936,1.1187844804428466
125.941,1.3596952716972366
125.945,1.4441165005647534
125.95,1.426875232536399
125.952,1.4405862826480158
125.957,4.867016006625987
125.96,1.3266893827943473
125.965,3.987192851585565
125.971,2.1313410835856184
125.973,1.6543023352628778
125.978,1.1260816091560946
125.982,1.3097650150117062
125.986,1.616456185007375
125.99,2.187850009542273
125.993,2.365977102566688
125.998,2.082258266851387
126.001,1.0613777254162762
126.005,0.5880267182435737
126.011,1.47112326042543
126.013,1.5331114194547677
126.018,2.306865144952594
126.021,2.6144989173365096
126.026,4.711989761167624
126.03,0.7447307662450395
126.033,3.676264369722003
126.037,1.7256445339249726
126.041,1.1651905909226317
126.047,1.551875850833091
126.055,2.126714983035747
126.059,1.942950969443885
126.062,1.6031280945058795
126.067,0.7908149227020447
126.073,1.9390496685558323
126.075,1.241079608895923
126.08,1.8283669520199801
126.084,2.38737748711337
126.087,4.179870380150658
126.091,0.7350829737223052
126.096,3.961602886130093
126.1,2.408049254356303
126.105,1.6372333183055083
126.107,0.9987492269784806
126.112,1.5686928548076189
126.116,2.1803027999662716
126.119,2.041229556643639
126.124,1.5192195758865061
126.127,1.1340989914427428
126.134,1.2175003721297357
126.136,1.5309799412417586
126.14,1.7268469173882401
126.143,1.879486272238533
126.148,2.2574046367135994
126.151,2.193748861767154
126.156,3.4609305604819385
126.16,2.744706291694081
126.163,2.0014978159587473
126.167,1.3355151062480557
126.172,1.666109220485529
126.176,2.150796177252699
126.18,2.248704368337349
126.183,2.27642685889902
126.187,1.1965702560352138
126.192,1.2886587683245025
126.197,1.7569943795774572
126.201,1.5610418901355159
126.204,1.9783746323036695
126.209,2.591270174914995
126.213,2.1170206249735206
126.216,3.8764336968364876
126.221,2.591495766599802
126.225,1.2268517499282998
126.229,1.401601523980089
126.233,1.671846472371512
126.238,2.274126744932568
126.242,2.631664681595856
126.246,2.4249793119989933
126.25,1.798148796465619
126.255,0.23188186579210646
126.259,1.875050581016934
126.264,1.6078958287252938
126.267,2.552006668699067
126.271,1.9830201558111091
126.276,4.218245728995816
126.279,1.0025483620001165
126.285,3.7960654783128
126.29,0.9851804984785097
126.292,1.5932992837092588
126.298,1.991234446832694
126.302,2.4955308722715213
126.306,2.489152315650503
126.31,2.338449602927853
126.315,1.5859389744136614
126.32,-0.009422079597395161
126.323,2.042478710131908
126.327,2.081266606297321
126.332,2.821247383917331
126.334,2.813013487255445
126.339,3.9465113173565283
126.344,0.9377077746102547
126.348,2.8829917453069553
126.352,1.393796902212098
126.356,2.0067537539426707
126.36,2.273518489201459
126.364,2.6855634947074893
126.368,2.6075862486682784
126.372,2.104887294655892
126.376,1.781949147545947
126.379,0.672825746445926
126.384,1.7054276319396235
126.387,2.2500106889739557
126.391,2.41826495643274
126.396,2.511766103742644
126.399,2.4456001380377983
126.404,2.0217657871831793
126.409,1.3705666707311224
126.412,2.638743903975146
126.416,2.5911803373974314
126.422,2.828433117090624
126.424,2.2548723721000847
126.428,2.5738923081610734
126.433,2.1905755564063973
126.437,1.0583053527337203
126.442,0.4057151756633761
126.445,2.2778464548976753
126.448,3.0533115313373203
126.454,2.5580768587671474
126.459,2.469167843811046
126.461,2.1293644929694278
126.466,1.4230114617459302
126.471,1.0885697422876444
126.475,2.601678812959391
126.479,2.755569176891171
126.484,2.91471280693312
126.488,2.6900074115422923
126.492,2.646160266283364
126.496,1.7537937358182223
126.5,0.9703717260331528
126.505,1.0613015692221843
126.508,1.4823870746490413
126.515,2.8482147351433933
126.517,2.6075340398201803
126.522,2.3568445486155736
126.525,2.509288178472018
126.529,2.882005507045122
126.532,-0.3903179565512902
126.538,3.551374714262817
126.542,3.0559961179397
126.547,2.7813465007962934
126.549,2.441421712734876
126.553,2.7234468689122546
126.558,1.5294752582713347
126.561,0.9323577994455157
126.566,1.2587617187920719
126.57,1.1241843781629441
126.574,2.824997875637789
126.579,2.8568395018732753
126.584,2.0520453183408076
126.588,2.0991454888614616
126.591,1.4551731847358047
126.595,0.29257040707154225
126.6,3.2932365753900257
126.605,2.738447675780387
126.607,3.0542409712823946
126.611,2.8193838832074443
126.615,2.574360353328418
126.62,1.4418981870947825
126.623,0.7260625937552536
126.628,1.2236860448482547
126.632,1.647024724159436
126.636,2.3230223115224202
126.642,2.5724575740521556
126.644,2.454921478252392
126.649,1.5279003240150995
126.654,0.6188877004300792
126.658,0.44415128140728566
126.661,1.298308521536904
126.665,4.199773933451793
126.669,2.5629370889349232
126.674,5.493768587254196
126.678,2.4732916246520635
126.682,1.7612895611701447
126.686,0.6653184462553163
126.691,1.1343334881614924
126.695,1.7388938906961262
126.699,2.3585345928007833
126.703,2.4515053840155763
126.706,1.2564544584006256
126.709,0.6516480846706143
126.714,-0.6260527106018383
126.717,-1.1135542847713351
126.723,-0.5143755365073255
126.728,0.23196124852188538
126.732,0.8731609582322717
126.736,1.0948131144053708
126.739,0.7483192685241358
126.743,0.3301936342927059
126.747,1.9046670228422755
126.752,-0.1779948536690421
126.756,2.5170530355597753
126.761,1.2043969369802654
126.766,1.391516811686818
126.773,0.9545616340065277
126.777,0.3585190287933342
126.782,-0.36297571342639223
126.785,-0.5772211360958122
126.789,0.1137228570484039
126.793,0.8423682000357542
126.797,1.0477048295050166
126.803,0.6070093542695942
126.806,0.914000380633063
126.811,1.1111031857770728
126.814,0.1760217809925555
126.818,1.3212381583403312
126.821,2.6522957382837298
126.825,3.3746108429661557
126.83,4.928679690254908
126.834,2.8160236098961224
126.838,1.9129081856052594
126.841,0.5128300360924394
126.846,1.0414224368273644
126.849,1.6646594712851206
126.855,2.5689504871606275
126.859,2.5616225019554237
126.863,2.7236677364240984
126.866,2.101651853225136
126.87,0.39128512428760764
126.875,0.15825938271586804
126.879,1.1888802747029388
126.884,2.6348670994510375
126.888,5.469678699426932
126.891,2.6739498382774323
126.896,5.083158711522672
126.899,1.6038884387657388
126.903,0.6148708589920533
126.908,1.0705415773595925
126.911,0.4669701854775661
126.915,0.8230584931660125
126.919,0.8540902536040353
126.923,0.9484220869271036
126.927,0.059581993221200946
126.932,-0.21455007704506723
126.935,-0.178338976782614
126.94,0.059024647413536524
126.943,0.14722550326094286
126.948,0.5398988064298393
126.951,1.3002124592898587
126.955,0.4362929423210602
126.96,-0.4006102379519305
126.965,-0.06835226093372526
126.969,0.5098479225694224
126.972,3.2247887235737274
126.977,0.09942015521597503
126.98,3.63166175556746
126.985,1.0087539670812178
126.99,0.22844674168324985
126.994,-0.1320228518165516
126.999,-0.06493740706139217
127.003,0.3594157063242709
127.006,0.8143679558049097
127.01,0.6377061821041954
127.016,2.4574547891521674
127.025,1.801949026645051
127.029,1.2620951782360148
127.032,0.6560511738896002
127.036,0.7621832438475198
127.039,1.4013928710271788
127.045,2.151860996692476
127.049,2.7891380179838703
127.052,2.1398267095011105
127.056,1.4951526462926656
127.06,2.2110496515442453
127.065,1.4637102720531443
127.069,3.147214835669745
127.073,2.0011249605065835
127.082,2.248948567598477
127.086,2.4061963466252907
127.09,1.861027600891199
127.094,1.0400823321237844
127.099,1.2652986677148954
127.102,1.2087736793049415
127.107,1.179256482351133
127.11,2.8305156073688424
127.114,2.561310577671665
127.12,1.918196423105897
127.123,1.248546355010526
127.126,2.589414175631118
127.131,0.42537662196699433
127.135,3.638154420307769
127.14,2.0496369837895108
127.146,2.8100076465344705
127.148,2.3466968434604323
127.152,1.8170338758622586
127.157,1.0805176178660272
127.16,1.264407188206249
127.163,1.7683318130429875
127.168,1.216045434174478
127.173,2.746670915224619
127.176,2.9470121004697125
127.18,1.8249969051169912
127.185,1.2522023078554376
127.188,1.7095276617186226
127.192,0.5253635071009528
127.197,3.584979768589248
127.201,2.9019748973424013
127.205,2.8745398332208687
127.208,2.289315856021071
127.211,1.4771702478383055
127.215,0.6708087897098665
127.218,1.3505199048542957
127.223,1.6514866165884357
127.227,2.1409506628726067
127.231,2.334853946768132
127.235,2.6397760099338807
127.24,1.6043170699568048
127.243,0.6017220283480817
127.247,0.9775169750548294
127.252,2.74434129219412
127.256,0.9411171833898244
127.261,4.153490340876271
127.266,2.726836900483231
127.27,2.558984367196445
127.274,1.3240028646530853
127.278,0.939922468593883
127.282,1.6197571700030435
127.286,2.075681134278464
127.291,2.027509245543088
127.297,2.4548982755703164
127.299,2.1635607525982308
127.307,0.5996957533805389
127.312,0.38924056185114786
127.316,1.1495487113997527
127.321,2.352384598792316
127.325,3.835313703498422
127.329,2.424710622946323
127.333,5.027250001345052
127.337,1.8478222701299973
127.342,1.0108551697738726
127.345,1.0668580072355764
127.35,1.589668892239966
127.355,1.8995484638943054
127.359,2.412087547086714
127.362,2.478525136193434
127.366,1.8656738212297208
127.37,0.4567102968767438
127.375,0.20098895099273495
127.378,1.0774192801186313
127.382,2.3329252877782896
127.385,3.882365583177088
127.389,2.2994941621181
127.393,5.240869056423982
127.397,1.9812877200053665
127.402,1.2035317984360638
127.407,1.1249409147488896
127.41,1.7175926628812528
127.415,2.039898187735331
127.42,0.9669659135517428
127.423,0.8878918018009543
127.427,-0.03734830727622995
127.432,-0.7136205358633143
127.435,-0.6991691192925527
127.44,-0.7318591850032496
127.444,-0.36478316163177205
127.449,0.13766393968952695
127.454,0.8105741430157307
127.458,0.6496897629886682
127.46,-0.2655796557367127
127.464,2.248815871175256
127.469,-0.34438933027113006
127.473,2.765612191011195
127.477,0.4693839038261238
127.483,0.46472177107248935
127.485,0.5621292389757535
127.49,0.043412524461985846
127.494,-0.811363497789543
127.499,-0.30522450058339956
127.501,0.0887973456799358
127.505,0.638490926094748
127.509,0.49044704590089383
127.514,0.0915329237475615
127.517,0.800324834821168
