Index,Filename,Tag,InferenceTime(s),Timestamp
1930,frame_001930.tiff,Inference1930,0.0456,2025-06-11 13:35:05
1931,frame_001931.tiff,Inference1931,0.043,2025-06-11 13:35:05
1932,frame_001932.tiff,Inference1932,0.0361,2025-06-11 13:35:05
1933,frame_001933.tiff,Inference1933,0.0309,2025-06-11 13:35:05
1934,frame_001934.tiff,Inference1934,0.0401,2025-06-11 13:35:05
1935,frame_001935.tiff,Inference1935,0.0455,2025-06-11 13:35:05
1936,frame_001936.tiff,Inference1936,0.0411,2025-06-11 13:35:05
1937,frame_001937.tiff,Inference1937,0.0497,2025-06-11 13:35:05
1938,frame_001938.tiff,Inference1938,0.0427,2025-06-11 13:35:05
1939,frame_001939.tiff,Inference1939,0.0443,2025-06-11 13:35:05
1940,frame_001940.tiff,Inference1940,0.0407,2025-06-11 13:35:05
1941,frame_001941.tiff,Inference1941,0.0439,2025-06-11 13:35:05
1942,frame_001942.tiff,Inference1942,0.0536,2025-06-11 13:35:05
1943,frame_001943.tiff,Inference1943,0.0474,2025-06-11 13:35:05
1944,frame_001944.tiff,Inference1944,0.0415,2025-06-11 13:35:05
1945,frame_001945.tiff,Inference1945,0.0498,2025-06-11 13:35:05
1946,frame_001946.tiff,Inference1946,0.0449,2025-06-11 13:35:05
1947,frame_001947.tiff,Inference1947,0.0511,2025-06-11 13:35:05
1948,frame_001948.tiff,Inference1948,0.0384,2025-06-11 13:35:05
1949,frame_001949.tiff,Inference1949,0.0456,2025-06-11 13:35:05
1950,frame_001950.tiff,Inference1950,0.0457,2025-06-11 13:35:05
1951,frame_001951.tiff,Inference1951,0.0508,2025-06-11 13:35:06
1952,frame_001952.tiff,Inference1952,0.0504,2025-06-11 13:35:06
1953,frame_001953.tiff,Inference1953,0.0432,2025-06-11 13:35:06
1954,frame_001954.tiff,Inference1954,0.0387,2025-06-11 13:35:06
1955,frame_001955.tiff,Inference1955,0.0467,2025-06-11 13:35:06
1956,frame_001956.tiff,Inference1956,0.0415,2025-06-11 13:35:06
1957,frame_001957.tiff,Inference1957,0.0493,2025-06-11 13:35:06
1958,frame_001958.tiff,Inference1958,0.0317,2025-06-11 13:35:06
1959,frame_001959.tiff,Inference1959,0.0485,2025-06-11 13:35:06
1960,frame_001960.tiff,Inference1960,0.0439,2025-06-11 13:35:06
1961,frame_001961.tiff,Inference1961,0.0382,2025-06-11 13:35:06
1962,frame_001962.tiff,Inference1962,0.0442,2025-06-11 13:35:06
1963,frame_001963.tiff,Inference1963,0.0354,2025-06-11 13:35:06
1964,frame_001964.tiff,Inference1964,0.043,2025-06-11 13:35:06
1965,frame_001965.tiff,Inference1965,0.03,2025-06-11 13:35:06
1966,frame_001966.tiff,Inference1966,0.0509,2025-06-11 13:35:06
1967,frame_001967.tiff,Inference1967,0.0479,2025-06-11 13:35:06
1968,frame_001968.tiff,Inference1968,0.0493,2025-06-11 13:35:06
1969,frame_001969.tiff,Inference1969,0.0379,2025-06-11 13:35:06
1970,frame_001970.tiff,Inference1970,0.0411,2025-06-11 13:35:06
1971,frame_001971.tiff,Inference1971,0.0352,2025-06-11 13:35:06
1972,frame_001972.tiff,Inference1972,0.0433,2025-06-11 13:35:06
1973,frame_001973.tiff,Inference1973,0.0441,2025-06-11 13:35:06
1974,frame_001974.tiff,Inference1974,0.0439,2025-06-11 13:35:06
1975,frame_001975.tiff,Inference1975,0.0379,2025-06-11 13:35:06
1976,frame_001976.tiff,Inference1976,0.0382,2025-06-11 13:35:06
1977,frame_001977.tiff,Inference1977,0.0373,2025-06-11 13:35:06
1978,frame_001978.tiff,Inference1978,0.0424,2025-06-11 13:35:06
1979,frame_001979.tiff,Inference1979,0.0509,2025-06-11 13:35:06
1980,frame_001980.tiff,Inference1980,0.0424,2025-06-11 13:35:06
1981,frame_001981.tiff,Inference1981,0.0357,2025-06-11 13:35:07
1982,frame_001982.tiff,Inference1982,0.045,2025-06-11 13:35:07
1983,frame_001983.tiff,Inference1983,0.0452,2025-06-11 13:35:07
1984,frame_001984.tiff,Inference1984,0.0427,2025-06-11 13:35:07
1985,frame_001985.tiff,Inference1985,0.0399,2025-06-11 13:35:07
1986,frame_001986.tiff,Inference1986,0.0409,2025-06-11 13:35:07
1987,frame_001987.tiff,Inference1987,0.0412,2025-06-11 13:35:07
1988,frame_001988.tiff,Inference1988,0.0424,2025-06-11 13:35:07
1989,frame_001989.tiff,Inference1989,0.0445,2025-06-11 13:35:07
1990,frame_001990.tiff,Inference1990,0.0558,2025-06-11 13:35:07
1991,frame_001991.tiff,Inference1991,0.0413,2025-06-11 13:35:07
1992,frame_001992.tiff,Inference1992,0.033,2025-06-11 13:35:07
1993,frame_001993.tiff,Inference1993,0.0458,2025-06-11 13:35:07
1994,frame_001994.tiff,Inference1994,0.0376,2025-06-11 13:35:07
1995,frame_001995.tiff,Inference1995,0.0428,2025-06-11 13:35:07
1996,frame_001996.tiff,Inference1996,0.0413,2025-06-11 13:35:07
1997,frame_001997.tiff,Inference1997,0.0325,2025-06-11 13:35:07
1998,frame_001998.tiff,Inference1998,0.0505,2025-06-11 13:35:07
1999,frame_001999.tiff,Inference1999,0.0369,2025-06-11 13:35:07
2000,frame_002000.tiff,Inference2000,0.0382,2025-06-11 13:35:07
2001,frame_002001.tiff,Inference2001,0.0499,2025-06-11 13:35:07
2002,frame_002002.tiff,Inference2002,0.0467,2025-06-11 13:35:07
2003,frame_002003.tiff,Inference2003,0.0402,2025-06-11 13:35:07
2004,frame_002004.tiff,Inference2004,0.0494,2025-06-11 13:35:07
2005,frame_002005.tiff,Inference2005,0.0334,2025-06-11 13:35:07
2006,frame_002006.tiff,Inference2006,0.0492,2025-06-11 13:35:07
2007,frame_002007.tiff,Inference2007,0.0407,2025-06-11 13:35:07
2008,frame_002008.tiff,Inference2008,0.0467,2025-06-11 13:35:07
2009,frame_002009.tiff,Inference2009,0.0451,2025-06-11 13:35:07
2010,frame_002010.tiff,Inference2010,0.0403,2025-06-11 13:35:07
2011,frame_002011.tiff,Inference2011,0.0456,2025-06-11 13:35:08
2012,frame_002012.tiff,Inference2012,0.0513,2025-06-11 13:35:08
2013,frame_002013.tiff,Inference2013,0.044,2025-06-11 13:35:08
2014,frame_002014.tiff,Inference2014,0.0409,2025-06-11 13:35:08
2015,frame_002015.tiff,Inference2015,0.0415,2025-06-11 13:35:08
2016,frame_002016.tiff,Inference2016,0.0426,2025-06-11 13:35:08
2017,frame_002017.tiff,Inference2017,0.0441,2025-06-11 13:35:08
2018,frame_002018.tiff,Inference2018,0.0376,2025-06-11 13:35:08
2019,frame_002019.tiff,Inference2019,0.0419,2025-06-11 13:35:08
2020,frame_002020.tiff,Inference2020,0.0365,2025-06-11 13:35:08
2021,frame_002021.tiff,Inference2021,0.0514,2025-06-11 13:35:08
2022,frame_002022.tiff,Inference2022,0.0342,2025-06-11 13:35:08
2023,frame_002023.tiff,Inference2023,0.0401,2025-06-11 13:35:08
2024,frame_002024.tiff,Inference2024,0.0439,2025-06-11 13:35:08
2025,frame_002025.tiff,Inference2025,0.0325,2025-06-11 13:35:08
2026,frame_002026.tiff,Inference2026,0.0435,2025-06-11 13:35:08
2027,frame_002027.tiff,Inference2027,0.0433,2025-06-11 13:35:08
2028,frame_002028.tiff,Inference2028,0.0449,2025-06-11 13:35:08
2029,frame_002029.tiff,Inference2029,0.032,2025-06-11 13:35:08
2030,frame_002030.tiff,Inference2030,0.0513,2025-06-11 13:35:08
2031,frame_002031.tiff,Inference2031,0.0396,2025-06-11 13:35:08
2032,frame_002032.tiff,Inference2032,0.0378,2025-06-11 13:35:08
2033,frame_002033.tiff,Inference2033,0.0415,2025-06-11 13:35:08
2034,frame_002034.tiff,Inference2034,0.0527,2025-06-11 13:35:08
2035,frame_002035.tiff,Inference2035,0.0426,2025-06-11 13:35:08
2036,frame_002036.tiff,Inference2036,0.0454,2025-06-11 13:35:08
2037,frame_002037.tiff,Inference2037,0.0312,2025-06-11 13:35:08
2038,frame_002038.tiff,Inference2038,0.0494,2025-06-11 13:35:08
2039,frame_002039.tiff,Inference2039,0.0334,2025-06-11 13:35:08
2040,frame_002040.tiff,Inference2040,0.0413,2025-06-11 13:35:08
2041,frame_002041.tiff,Inference2041,0.0482,2025-06-11 13:35:09
2042,frame_002042.tiff,Inference2042,0.0438,2025-06-11 13:35:09
2043,frame_002043.tiff,Inference2043,0.0456,2025-06-11 13:35:09
2044,frame_002044.tiff,Inference2044,0.041,2025-06-11 13:35:09
2045,frame_002045.tiff,Inference2045,0.0491,2025-06-11 13:35:09
2046,frame_002046.tiff,Inference2046,0.0507,2025-06-11 13:35:09
2047,frame_002047.tiff,Inference2047,0.0441,2025-06-11 13:35:09
2048,frame_002048.tiff,Inference2048,0.0397,2025-06-11 13:35:09
2049,frame_002049.tiff,Inference2049,0.03,2025-06-11 13:35:09
2050,frame_002050.tiff,Inference2050,0.0432,2025-06-11 13:35:09
2051,frame_002051.tiff,Inference2051,0.0427,2025-06-11 13:35:09
2052,frame_002052.tiff,Inference2052,0.0401,2025-06-11 13:35:09
2053,frame_002053.tiff,Inference2053,0.0423,2025-06-11 13:35:09
2054,frame_002054.tiff,Inference2054,0.0389,2025-06-11 13:35:09
2055,frame_002055.tiff,Inference2055,0.0461,2025-06-11 13:35:09
2056,frame_002056.tiff,Inference2056,0.03,2025-06-11 13:35:09
2057,frame_002057.tiff,Inference2057,0.0386,2025-06-11 13:35:09
2058,frame_002058.tiff,Inference2058,0.0426,2025-06-11 13:35:09
2059,frame_002059.tiff,Inference2059,0.0373,2025-06-11 13:35:09
2060,frame_002060.tiff,Inference2060,0.0435,2025-06-11 13:35:09
2061,frame_002061.tiff,Inference2061,0.041,2025-06-11 13:35:09
2062,frame_002062.tiff,Inference2062,0.0479,2025-06-11 13:35:09
2063,frame_002063.tiff,Inference2063,0.0453,2025-06-11 13:35:09
2064,frame_002064.tiff,Inference2064,0.0415,2025-06-11 13:35:09
2065,frame_002065.tiff,Inference2065,0.048,2025-06-11 13:35:09
2066,frame_002066.tiff,Inference2066,0.0436,2025-06-11 13:35:09
2067,frame_002067.tiff,Inference2067,0.0462,2025-06-11 13:35:09
2068,frame_002068.tiff,Inference2068,0.0493,2025-06-11 13:35:09
2069,frame_002069.tiff,Inference2069,0.0327,2025-06-11 13:35:09
2070,frame_002070.tiff,Inference2070,0.0371,2025-06-11 13:35:09
2071,frame_002071.tiff,Inference2071,0.0465,2025-06-11 13:35:10
2072,frame_002072.tiff,Inference2072,0.0379,2025-06-11 13:35:10
2073,frame_002073.tiff,Inference2073,0.0509,2025-06-11 13:35:10
2074,frame_002074.tiff,Inference2074,0.0347,2025-06-11 13:35:10
2075,frame_002075.tiff,Inference2075,0.0348,2025-06-11 13:35:10
2076,frame_002076.tiff,Inference2076,0.0518,2025-06-11 13:35:10
2077,frame_002077.tiff,Inference2077,0.0343,2025-06-11 13:35:10
2078,frame_002078.tiff,Inference2078,0.0363,2025-06-11 13:35:10
2079,frame_002079.tiff,Inference2079,0.038,2025-06-11 13:35:10
2080,frame_002080.tiff,Inference2080,0.0431,2025-06-11 13:35:10
2081,frame_002081.tiff,Inference2081,0.0374,2025-06-11 13:35:10
2082,frame_002082.tiff,Inference2082,0.0401,2025-06-11 13:35:10
2083,frame_002083.tiff,Inference2083,0.0411,2025-06-11 13:35:10
2084,frame_002084.tiff,Inference2084,0.0356,2025-06-11 13:35:10
2085,frame_002085.tiff,Inference2085,0.0411,2025-06-11 13:35:10
2086,frame_002086.tiff,Inference2086,0.0457,2025-06-11 13:35:10
2087,frame_002087.tiff,Inference2087,0.0333,2025-06-11 13:35:10
2088,frame_002088.tiff,Inference2088,0.0436,2025-06-11 13:35:10
2089,frame_002089.tiff,Inference2089,0.0398,2025-06-11 13:35:10
2090,frame_002090.tiff,Inference2090,0.0376,2025-06-11 13:35:10
2091,frame_002091.tiff,Inference2091,0.045,2025-06-11 13:35:10
2092,frame_002092.tiff,Inference2092,0.0409,2025-06-11 13:35:10
2093,frame_002093.tiff,Inference2093,0.0319,2025-06-11 13:35:10
2094,frame_002094.tiff,Inference2094,0.0466,2025-06-11 13:35:10
2095,frame_002095.tiff,Inference2095,0.0381,2025-06-11 13:35:10
2096,frame_002096.tiff,Inference2096,0.0365,2025-06-11 13:35:10
2097,frame_002097.tiff,Inference2097,0.0425,2025-06-11 13:35:10
2098,frame_002098.tiff,Inference2098,0.0376,2025-06-11 13:35:10
2099,frame_002099.tiff,Inference2099,0.0496,2025-06-11 13:35:10
2100,frame_002100.tiff,Inference2100,0.0467,2025-06-11 13:35:10
2101,frame_002101.tiff,Inference2101,0.0424,2025-06-11 13:35:11
2102,frame_002102.tiff,Inference2102,0.0454,2025-06-11 13:35:11
2103,frame_002103.tiff,Inference2103,0.0387,2025-06-11 13:35:11
2104,frame_002104.tiff,Inference2104,0.0371,2025-06-11 13:35:11
2105,frame_002105.tiff,Inference2105,0.0408,2025-06-11 13:35:11
2106,frame_002106.tiff,Inference2106,0.0432,2025-06-11 13:35:11
2107,frame_002107.tiff,Inference2107,0.0447,2025-06-11 13:35:11
2108,frame_002108.tiff,Inference2108,0.0452,2025-06-11 13:35:11
2109,frame_002109.tiff,Inference2109,0.05,2025-06-11 13:35:11
2110,frame_002110.tiff,Inference2110,0.0473,2025-06-11 13:35:11
2111,frame_002111.tiff,Inference2111,0.0396,2025-06-11 13:35:11
2112,frame_002112.tiff,Inference2112,0.051,2025-06-11 13:35:11
2113,frame_002113.tiff,Inference2113,0.0366,2025-06-11 13:35:11
2114,frame_002114.tiff,Inference2114,0.0462,2025-06-11 13:35:11
2115,frame_002115.tiff,Inference2115,0.0473,2025-06-11 13:35:11
2116,frame_002116.tiff,Inference2116,0.0334,2025-06-11 13:35:11
2117,frame_002117.tiff,Inference2117,0.0535,2025-06-11 13:35:11
2118,frame_002118.tiff,Inference2118,0.0422,2025-06-11 13:35:11
2119,frame_002119.tiff,Inference2119,0.0453,2025-06-11 13:35:11
2120,frame_002120.tiff,Inference2120,0.0352,2025-06-11 13:35:11
2121,frame_002121.tiff,Inference2121,0.0546,2025-06-11 13:35:11
2122,frame_002122.tiff,Inference2122,0.0389,2025-06-11 13:35:11
2123,frame_002123.tiff,Inference2123,0.0384,2025-06-11 13:35:11
2124,frame_002124.tiff,Inference2124,0.0326,2025-06-11 13:35:11
2125,frame_002125.tiff,Inference2125,0.0485,2025-06-11 13:35:11
2126,frame_002126.tiff,Inference2126,0.0365,2025-06-11 13:35:11
2127,frame_002127.tiff,Inference2127,0.0348,2025-06-11 13:35:11
2128,frame_002128.tiff,Inference2128,0.0355,2025-06-11 13:35:11
2129,frame_002129.tiff,Inference2129,0.0392,2025-06-11 13:35:11
2130,frame_002130.tiff,Inference2130,0.0387,2025-06-11 13:35:11
2131,frame_002131.tiff,Inference2131,0.042,2025-06-11 13:35:12
2132,frame_002132.tiff,Inference2132,0.035,2025-06-11 13:35:12
2133,frame_002133.tiff,Inference2133,0.0412,2025-06-11 13:35:12
2134,frame_002134.tiff,Inference2134,0.0392,2025-06-11 13:35:12
2135,frame_002135.tiff,Inference2135,0.05,2025-06-11 13:35:12
2136,frame_002136.tiff,Inference2136,0.0419,2025-06-11 13:35:12
2137,frame_002137.tiff,Inference2137,0.0423,2025-06-11 13:35:12
2138,frame_002138.tiff,Inference2138,0.0384,2025-06-11 13:35:12
2139,frame_002139.tiff,Inference2139,0.0413,2025-06-11 13:35:12
2140,frame_002140.tiff,Inference2140,0.03,2025-06-11 13:35:12
2141,frame_002141.tiff,Inference2141,0.0364,2025-06-11 13:35:12
2142,frame_002142.tiff,Inference2142,0.0431,2025-06-11 13:35:12
2143,frame_002143.tiff,Inference2143,0.0375,2025-06-11 13:35:12
2144,frame_002144.tiff,Inference2144,0.0356,2025-06-11 13:35:12
2145,frame_002145.tiff,Inference2145,0.0429,2025-06-11 13:35:12
2146,frame_002146.tiff,Inference2146,0.0374,2025-06-11 13:35:12
2147,frame_002147.tiff,Inference2147,0.051,2025-06-11 13:35:12
2148,frame_002148.tiff,Inference2148,0.03,2025-06-11 13:35:12
2149,frame_002149.tiff,Inference2149,0.0503,2025-06-11 13:35:12
2150,frame_002150.tiff,Inference2150,0.0532,2025-06-11 13:35:12
2151,frame_002151.tiff,Inference2151,0.0462,2025-06-11 13:35:12
2152,frame_002152.tiff,Inference2152,0.0433,2025-06-11 13:35:12
2153,frame_002153.tiff,Inference2153,0.0484,2025-06-11 13:35:12
2154,frame_002154.tiff,Inference2154,0.0405,2025-06-11 13:35:12
2155,frame_002155.tiff,Inference2155,0.0356,2025-06-11 13:35:12
2156,frame_002156.tiff,Inference2156,0.0394,2025-06-11 13:35:12
2157,frame_002157.tiff,Inference2157,0.0406,2025-06-11 13:35:12
2158,frame_002158.tiff,Inference2158,0.0375,2025-06-11 13:35:12
2159,frame_002159.tiff,Inference2159,0.0428,2025-06-11 13:35:12
2160,frame_002160.tiff,Inference2160,0.0456,2025-06-11 13:35:12
2161,frame_002161.tiff,Inference2161,0.0399,2025-06-11 13:35:13
2162,frame_002162.tiff,Inference2162,0.0389,2025-06-11 13:35:13
2163,frame_002163.tiff,Inference2163,0.0492,2025-06-11 13:35:13
2164,frame_002164.tiff,Inference2164,0.0456,2025-06-11 13:35:13
2165,frame_002165.tiff,Inference2165,0.0399,2025-06-11 13:35:13
2166,frame_002166.tiff,Inference2166,0.03,2025-06-11 13:35:13
2167,frame_002167.tiff,Inference2167,0.0462,2025-06-11 13:35:13
2168,frame_002168.tiff,Inference2168,0.0442,2025-06-11 13:35:13
2169,frame_002169.tiff,Inference2169,0.0429,2025-06-11 13:35:13
2170,frame_002170.tiff,Inference2170,0.0381,2025-06-11 13:35:13
2171,frame_002171.tiff,Inference2171,0.0321,2025-06-11 13:35:13
2172,frame_002172.tiff,Inference2172,0.0361,2025-06-11 13:35:13
2173,frame_002173.tiff,Inference2173,0.0437,2025-06-11 13:35:13
2174,frame_002174.tiff,Inference2174,0.0427,2025-06-11 13:35:13
2175,frame_002175.tiff,Inference2175,0.0498,2025-06-11 13:35:13
2176,frame_002176.tiff,Inference2176,0.045,2025-06-11 13:35:13
2177,frame_002177.tiff,Inference2177,0.0462,2025-06-11 13:35:13
2178,frame_002178.tiff,Inference2178,0.043,2025-06-11 13:35:13
2179,frame_002179.tiff,Inference2179,0.0345,2025-06-11 13:35:13
2180,frame_002180.tiff,Inference2180,0.0433,2025-06-11 13:35:13
2181,frame_002181.tiff,Inference2181,0.0444,2025-06-11 13:35:13
2182,frame_002182.tiff,Inference2182,0.0381,2025-06-11 13:35:13
2183,frame_002183.tiff,Inference2183,0.0431,2025-06-11 13:35:13
2184,frame_002184.tiff,Inference2184,0.0471,2025-06-11 13:35:13
2185,frame_002185.tiff,Inference2185,0.0433,2025-06-11 13:35:13
2186,frame_002186.tiff,Inference2186,0.0358,2025-06-11 13:35:13
2187,frame_002187.tiff,Inference2187,0.0568,2025-06-11 13:35:13
2188,frame_002188.tiff,Inference2188,0.0443,2025-06-11 13:35:13
2189,frame_002189.tiff,Inference2189,0.0378,2025-06-11 13:35:13
2190,frame_002190.tiff,Inference2190,0.0462,2025-06-11 13:35:13
2191,frame_002191.tiff,Inference2191,0.0494,2025-06-11 13:35:14
2192,frame_002192.tiff,Inference2192,0.0422,2025-06-11 13:35:14
2193,frame_002193.tiff,Inference2193,0.0411,2025-06-11 13:35:14
2194,frame_002194.tiff,Inference2194,0.0502,2025-06-11 13:35:14
2195,frame_002195.tiff,Inference2195,0.0555,2025-06-11 13:35:14
2196,frame_002196.tiff,Inference2196,0.0422,2025-06-11 13:35:14
2197,frame_002197.tiff,Inference2197,0.0432,2025-06-11 13:35:14
2198,frame_002198.tiff,Inference2198,0.0389,2025-06-11 13:35:14
2199,frame_002199.tiff,Inference2199,0.0376,2025-06-11 13:35:14
2200,frame_002200.tiff,Inference2200,0.045,2025-06-11 13:35:14
2201,frame_002201.tiff,Inference2201,0.0429,2025-06-11 13:35:14
2202,frame_002202.tiff,Inference2202,0.0414,2025-06-11 13:35:14
2203,frame_002203.tiff,Inference2203,0.0435,2025-06-11 13:35:14
2204,frame_002204.tiff,Inference2204,0.0424,2025-06-11 13:35:14
2205,frame_002205.tiff,Inference2205,0.0362,2025-06-11 13:35:14
2206,frame_002206.tiff,Inference2206,0.0417,2025-06-11 13:35:14
2207,frame_002207.tiff,Inference2207,0.0391,2025-06-11 13:35:14
2208,frame_002208.tiff,Inference2208,0.0483,2025-06-11 13:35:14
2209,frame_002209.tiff,Inference2209,0.0438,2025-06-11 13:35:14
2210,frame_002210.tiff,Inference2210,0.0468,2025-06-11 13:35:14
2211,frame_002211.tiff,Inference2211,0.0434,2025-06-11 13:35:14
2212,frame_002212.tiff,Inference2212,0.0382,2025-06-11 13:35:14
2213,frame_002213.tiff,Inference2213,0.0399,2025-06-11 13:35:14
2214,frame_002214.tiff,Inference2214,0.039,2025-06-11 13:35:14
2215,frame_002215.tiff,Inference2215,0.0416,2025-06-11 13:35:14
2216,frame_002216.tiff,Inference2216,0.0492,2025-06-11 13:35:14
2217,frame_002217.tiff,Inference2217,0.041,2025-06-11 13:35:14
2218,frame_002218.tiff,Inference2218,0.0456,2025-06-11 13:35:14
2219,frame_002219.tiff,Inference2219,0.0447,2025-06-11 13:35:14
2220,frame_002220.tiff,Inference2220,0.049,2025-06-11 13:35:14
2221,frame_002221.tiff,Inference2221,0.0556,2025-06-11 13:35:15
2222,frame_002222.tiff,Inference2222,0.0428,2025-06-11 13:35:15
2223,frame_002223.tiff,Inference2223,0.0425,2025-06-11 13:35:15
2224,frame_002224.tiff,Inference2224,0.0404,2025-06-11 13:35:15
2225,frame_002225.tiff,Inference2225,0.0482,2025-06-11 13:35:15
2226,frame_002226.tiff,Inference2226,0.0357,2025-06-11 13:35:15
2227,frame_002227.tiff,Inference2227,0.039,2025-06-11 13:35:15
2228,frame_002228.tiff,Inference2228,0.0468,2025-06-11 13:35:15
2229,frame_002229.tiff,Inference2229,0.0442,2025-06-11 13:35:15
2230,frame_002230.tiff,Inference2230,0.0416,2025-06-11 13:35:15
2231,frame_002231.tiff,Inference2231,0.0403,2025-06-11 13:35:15
2232,frame_002232.tiff,Inference2232,0.0398,2025-06-11 13:35:15
2233,frame_002233.tiff,Inference2233,0.0408,2025-06-11 13:35:15
2234,frame_002234.tiff,Inference2234,0.0465,2025-06-11 13:35:15
2235,frame_002235.tiff,Inference2235,0.0375,2025-06-11 13:35:15
2236,frame_002236.tiff,Inference2236,0.0415,2025-06-11 13:35:15
2237,frame_002237.tiff,Inference2237,0.0424,2025-06-11 13:35:15
2238,frame_002238.tiff,Inference2238,0.0427,2025-06-11 13:35:15
2239,frame_002239.tiff,Inference2239,0.0413,2025-06-11 13:35:15
2240,frame_002240.tiff,Inference2240,0.0425,2025-06-11 13:35:15
2241,frame_002241.tiff,Inference2241,0.0355,2025-06-11 13:35:15
2242,frame_002242.tiff,Inference2242,0.0539,2025-06-11 13:35:15
2243,frame_002243.tiff,Inference2243,0.044,2025-06-11 13:35:15
2244,frame_002244.tiff,Inference2244,0.045,2025-06-11 13:35:15
2245,frame_002245.tiff,Inference2245,0.0399,2025-06-11 13:35:15
2246,frame_002246.tiff,Inference2246,0.0441,2025-06-11 13:35:15
2247,frame_002247.tiff,Inference2247,0.03,2025-06-11 13:35:15
2248,frame_002248.tiff,Inference2248,0.037,2025-06-11 13:35:15
2249,frame_002249.tiff,Inference2249,0.0435,2025-06-11 13:35:15
2250,frame_002250.tiff,Inference2250,0.0455,2025-06-11 13:35:15
2251,frame_002251.tiff,Inference2251,0.0371,2025-06-11 13:35:16
2252,frame_002252.tiff,Inference2252,0.0365,2025-06-11 13:35:16
2253,frame_002253.tiff,Inference2253,0.0411,2025-06-11 13:35:16
2254,frame_002254.tiff,Inference2254,0.0371,2025-06-11 13:35:16
2255,frame_002255.tiff,Inference2255,0.0329,2025-06-11 13:35:16
2256,frame_002256.tiff,Inference2256,0.041,2025-06-11 13:35:16
2257,frame_002257.tiff,Inference2257,0.0396,2025-06-11 13:35:16
2258,frame_002258.tiff,Inference2258,0.0477,2025-06-11 13:35:16
2259,frame_002259.tiff,Inference2259,0.0495,2025-06-11 13:35:16
2260,frame_002260.tiff,Inference2260,0.0355,2025-06-11 13:35:16
2261,frame_002261.tiff,Inference2261,0.0475,2025-06-11 13:35:16
2262,frame_002262.tiff,Inference2262,0.0399,2025-06-11 13:35:16
2263,frame_002263.tiff,Inference2263,0.0399,2025-06-11 13:35:16
2264,frame_002264.tiff,Inference2264,0.0432,2025-06-11 13:35:16
2265,frame_002265.tiff,Inference2265,0.0418,2025-06-11 13:35:16
2266,frame_002266.tiff,Inference2266,0.0428,2025-06-11 13:35:16
2267,frame_002267.tiff,Inference2267,0.0478,2025-06-11 13:35:16
2268,frame_002268.tiff,Inference2268,0.044,2025-06-11 13:35:16
2269,frame_002269.tiff,Inference2269,0.0331,2025-06-11 13:35:16
2270,frame_002270.tiff,Inference2270,0.0542,2025-06-11 13:35:16
2271,frame_002271.tiff,Inference2271,0.038,2025-06-11 13:35:16
2272,frame_002272.tiff,Inference2272,0.0341,2025-06-11 13:35:16
2273,frame_002273.tiff,Inference2273,0.0423,2025-06-11 13:35:16
2274,frame_002274.tiff,Inference2274,0.0429,2025-06-11 13:35:16
2275,frame_002275.tiff,Inference2275,0.0488,2025-06-11 13:35:16
2276,frame_002276.tiff,Inference2276,0.0313,2025-06-11 13:35:16
2277,frame_002277.tiff,Inference2277,0.0462,2025-06-11 13:35:16
2278,frame_002278.tiff,Inference2278,0.0458,2025-06-11 13:35:16
2279,frame_002279.tiff,Inference2279,0.0381,2025-06-11 13:35:16
2280,frame_002280.tiff,Inference2280,0.0317,2025-06-11 13:35:16
2281,frame_002281.tiff,Inference2281,0.0421,2025-06-11 13:35:17
2282,frame_002282.tiff,Inference2282,0.0325,2025-06-11 13:35:17
2283,frame_002283.tiff,Inference2283,0.0405,2025-06-11 13:35:17
2284,frame_002284.tiff,Inference2284,0.0338,2025-06-11 13:35:17
2285,frame_002285.tiff,Inference2285,0.0363,2025-06-11 13:35:17
2286,frame_002286.tiff,Inference2286,0.0363,2025-06-11 13:35:17
2287,frame_002287.tiff,Inference2287,0.0415,2025-06-11 13:35:17
2288,frame_002288.tiff,Inference2288,0.0433,2025-06-11 13:35:17
2289,frame_002289.tiff,Inference2289,0.0446,2025-06-11 13:35:17
2290,frame_002290.tiff,Inference2290,0.0438,2025-06-11 13:35:17
2291,frame_002291.tiff,Inference2291,0.0483,2025-06-11 13:35:17
2292,frame_002292.tiff,Inference2292,0.0353,2025-06-11 13:35:17
2293,frame_002293.tiff,Inference2293,0.03,2025-06-11 13:35:17
2294,frame_002294.tiff,Inference2294,0.0421,2025-06-11 13:35:17
2295,frame_002295.tiff,Inference2295,0.0469,2025-06-11 13:35:17
2296,frame_002296.tiff,Inference2296,0.0428,2025-06-11 13:35:17
2297,frame_002297.tiff,Inference2297,0.0453,2025-06-11 13:35:17
2298,frame_002298.tiff,Inference2298,0.0327,2025-06-11 13:35:17
2299,frame_002299.tiff,Inference2299,0.03,2025-06-11 13:35:17
2300,frame_002300.tiff,Inference2300,0.041,2025-06-11 13:35:17
2301,frame_002301.tiff,Inference2301,0.0513,2025-06-11 13:35:17
2302,frame_002302.tiff,Inference2302,0.0376,2025-06-11 13:35:17
2303,frame_002303.tiff,Inference2303,0.0359,2025-06-11 13:35:17
2304,frame_002304.tiff,Inference2304,0.0366,2025-06-11 13:35:17
2305,frame_002305.tiff,Inference2305,0.045,2025-06-11 13:35:17
2306,frame_002306.tiff,Inference2306,0.0435,2025-06-11 13:35:17
2307,frame_002307.tiff,Inference2307,0.0461,2025-06-11 13:35:17
